country,year,predicted_value,metric
Cape Verde,2033,0.0,carbon_emissions
Cape Verde,2034,0.0,carbon_emissions
Cape Verde,2035,0.0,carbon_emissions
Cape Verde,2036,0.0,carbon_emissions
Cape Verde,2037,0.0,carbon_emissions
Cape Verde,2038,0.0,carbon_emissions
Cape Verde,2039,0.0,carbon_emissions
Cape Verde,2040,0.0,carbon_emissions
Cape Verde,2041,0.0,carbon_emissions
Cape Verde,2042,0.0,carbon_emissions
Cape Verde,2043,0.0,carbon_emissions
Cape Verde,2044,0.0,carbon_emissions
Cape Verde,2045,0.0,carbon_emissions
Caspian Sea,2026,0.0,carbon_emissions
Caspian Sea,2027,0.0,carbon_emissions
Caspian Sea,2028,0.0,carbon_emissions
Caspian Sea,2029,0.0,carbon_emissions
Caspian Sea,2030,0.0,carbon_emissions
Caspian Sea,2031,0.0,carbon_emissions
Caspian Sea,2032,0.0,carbon_emissions
Caspian Sea,2033,0.0,carbon_emissions
Caspian Sea,2034,0.0,carbon_emissions
Caspian Sea,2035,0.0,carbon_emissions
Caspian Sea,2036,0.0,carbon_emissions
Caspian Sea,2037,0.0,carbon_emissions
Caspian Sea,2038,0.0,carbon_emissions
Caspian Sea,2039,0.0,carbon_emissions
Caspian Sea,2040,0.0,carbon_emissions
Caspian Sea,2041,0.0,carbon_emissions
Caspian Sea,2042,0.0,carbon_emissions
Caspian Sea,2043,0.0,carbon_emissions
Caspian Sea,2044,0.0,carbon_emissions
Caspian Sea,2045,0.0,carbon_emissions
Cayman Islands,2026,0.0,carbon_emissions
Cayman Islands,2027,0.0,carbon_emissions
Cayman Islands,2028,0.0,carbon_emissions
Cayman Islands,2029,0.0,carbon_emissions
Cayman Islands,2030,0.0,carbon_emissions
Cayman Islands,2031,0.0,carbon_emissions
Cayman Islands,2032,0.0,carbon_emissions
Cayman Islands,2033,0.0,carbon_emissions
Cayman Islands,2034,0.0,carbon_emissions
Cayman Islands,2035,0.0,carbon_emissions
Cayman Islands,2036,0.0,carbon_emissions
Cayman Islands,2037,0.0,carbon_emissions
Cayman Islands,2038,0.0,carbon_emissions
Cayman Islands,2039,0.0,carbon_emissions
Cayman Islands,2040,0.0,carbon_emissions
Cayman Islands,2041,0.0,carbon_emissions
Cayman Islands,2042,0.0,carbon_emissions
Cayman Islands,2043,0.0,carbon_emissions
Cayman Islands,2044,0.0,carbon_emissions
Cayman Islands,2045,0.0,carbon_emissions
Central African Republic,2026,0.0,carbon_emissions
Central African Republic,2027,0.0,carbon_emissions
Central African Republic,2028,0.0,carbon_emissions
Central African Republic,2029,0.0,carbon_emissions
Central African Republic,2030,0.0,carbon_emissions
Central African Republic,2031,0.0,carbon_emissions
Central African Republic,2032,0.0,carbon_emissions
Central African Republic,2033,0.0,carbon_emissions
Central African Republic,2034,0.0,carbon_emissions
Central African Republic,2035,0.0,carbon_emissions
Central African Republic,2036,0.0,carbon_emissions
Central African Republic,2037,0.0,carbon_emissions
Central African Republic,2038,0.0,carbon_emissions
Central African Republic,2039,0.0,carbon_emissions
Central African Republic,2040,0.0,carbon_emissions
Central African Republic,2041,0.0,carbon_emissions
Central African Republic,2042,0.0,carbon_emissions
Central African Republic,2043,0.0,carbon_emissions
Central African Republic,2044,0.0,carbon_emissions
Central African Republic,2045,0.0,carbon_emissions
Chad,2026,0.0,carbon_emissions
Chad,2027,0.0,carbon_emissions
Chad,2028,0.0,carbon_emissions
Chad,2029,0.0,carbon_emissions
Chad,2030,0.0,carbon_emissions
Chad,2031,0.0,carbon_emissions
Chad,2032,0.0,carbon_emissions
Chad,2033,0.0,carbon_emissions
Chad,2034,0.0,carbon_emissions
Chad,2035,0.0,carbon_emissions
Chad,2036,0.0,carbon_emissions
Chad,2037,0.0,carbon_emissions
Chad,2038,0.0,carbon_emissions
Chad,2039,0.0,carbon_emissions
Chad,2040,0.0,carbon_emissions
Chad,2041,0.0,carbon_emissions
Chad,2042,0.0,carbon_emissions
Chad,2043,0.0,carbon_emissions
Chad,2044,0.0,carbon_emissions
Chad,2045,0.0,carbon_emissions
Chile,2026,0.0,carbon_emissions
Chile,2027,0.0,carbon_emissions
Chile,2028,0.0,carbon_emissions
Chile,2029,0.0,carbon_emissions
Chile,2030,0.0,carbon_emissions
Chile,2031,0.0,carbon_emissions
Chile,2032,0.0,carbon_emissions
Chile,2033,0.0,carbon_emissions
Chile,2034,0.0,carbon_emissions
Chile,2035,0.0,carbon_emissions
Chile,2036,0.0,carbon_emissions
Chile,2037,0.0,carbon_emissions
Chile,2038,0.0,carbon_emissions
Chile,2039,0.0,carbon_emissions
Chile,2040,0.0,carbon_emissions
Chile,2041,0.0,carbon_emissions
Chile,2042,0.0,carbon_emissions
Chile,2043,0.0,carbon_emissions
Chile,2044,0.0,carbon_emissions
Chile,2045,0.0,carbon_emissions
China,2026,0.0,carbon_emissions
China,2027,0.0,carbon_emissions
China,2028,0.0,carbon_emissions
China,2029,0.0,carbon_emissions
China,2030,0.0,carbon_emissions
China,2031,0.0,carbon_emissions
China,2032,0.0,carbon_emissions
China,2033,0.0,carbon_emissions
China,2034,0.0,carbon_emissions
China,2035,0.0,carbon_emissions
China,2036,0.0,carbon_emissions
China,2037,0.0,carbon_emissions
China,2038,0.0,carbon_emissions
China,2039,0.0,carbon_emissions
China,2040,0.0,carbon_emissions
China,2041,0.0,carbon_emissions
China,2042,0.0,carbon_emissions
China,2043,0.0,carbon_emissions
China,2044,0.0,carbon_emissions
China,2045,0.0,carbon_emissions
Clipperton Island,2026,0.0,carbon_emissions
Clipperton Island,2027,0.0,carbon_emissions
Clipperton Island,2028,0.0,carbon_emissions
Clipperton Island,2029,0.0,carbon_emissions
Clipperton Island,2030,0.0,carbon_emissions
Clipperton Island,2031,0.0,carbon_emissions
Clipperton Island,2032,0.0,carbon_emissions
Clipperton Island,2033,0.0,carbon_emissions
Clipperton Island,2034,0.0,carbon_emissions
Clipperton Island,2035,0.0,carbon_emissions
Clipperton Island,2036,0.0,carbon_emissions
Clipperton Island,2037,0.0,carbon_emissions
Clipperton Island,2038,0.0,carbon_emissions
Clipperton Island,2039,0.0,carbon_emissions
Clipperton Island,2040,0.0,carbon_emissions
Clipperton Island,2041,0.0,carbon_emissions
Clipperton Island,2042,0.0,carbon_emissions
Clipperton Island,2043,0.0,carbon_emissions
Clipperton Island,2044,0.0,carbon_emissions
Clipperton Island,2045,0.0,carbon_emissions
Colombia,2026,0.0,carbon_emissions
Colombia,2027,0.0,carbon_emissions
Colombia,2028,0.0,carbon_emissions
Colombia,2029,0.0,carbon_emissions
Colombia,2030,0.0,carbon_emissions
Colombia,2031,0.0,carbon_emissions
Colombia,2032,0.0,carbon_emissions
Colombia,2033,0.0,carbon_emissions
Colombia,2034,0.0,carbon_emissions
Colombia,2035,0.0,carbon_emissions
Colombia,2036,0.0,carbon_emissions
Colombia,2037,0.0,carbon_emissions
Colombia,2038,0.0,carbon_emissions
Colombia,2039,0.0,carbon_emissions
Colombia,2040,0.0,carbon_emissions
Colombia,2041,0.0,carbon_emissions
Colombia,2042,0.0,carbon_emissions
Colombia,2043,0.0,carbon_emissions
Colombia,2044,0.0,carbon_emissions
Colombia,2045,0.0,carbon_emissions
Comoros,2026,0.0,carbon_emissions
Comoros,2027,0.0,carbon_emissions
Comoros,2028,0.0,carbon_emissions
Comoros,2029,0.0,carbon_emissions
Comoros,2030,0.0,carbon_emissions
Comoros,2031,0.0,carbon_emissions
Comoros,2032,0.0,carbon_emissions
Comoros,2033,0.0,carbon_emissions
Comoros,2034,0.0,carbon_emissions
Comoros,2035,0.0,carbon_emissions
Comoros,2036,0.0,carbon_emissions
Comoros,2037,0.0,carbon_emissions
Comoros,2038,0.0,carbon_emissions
Comoros,2039,0.0,carbon_emissions
Comoros,2040,0.0,carbon_emissions
Comoros,2041,0.0,carbon_emissions
Comoros,2042,0.0,carbon_emissions
Comoros,2043,0.0,carbon_emissions
Comoros,2044,0.0,carbon_emissions
Comoros,2045,0.0,carbon_emissions
Costa Rica,2026,0.0,carbon_emissions
Costa Rica,2027,0.0,carbon_emissions
Costa Rica,2028,0.0,carbon_emissions
Costa Rica,2029,0.0,carbon_emissions
Costa Rica,2030,0.0,carbon_emissions
Costa Rica,2031,0.0,carbon_emissions
Costa Rica,2032,0.0,carbon_emissions
Costa Rica,2033,0.0,carbon_emissions
Costa Rica,2034,0.0,carbon_emissions
Costa Rica,2035,0.0,carbon_emissions
Costa Rica,2036,0.0,carbon_emissions
Costa Rica,2037,0.0,carbon_emissions
Costa Rica,2038,0.0,carbon_emissions
Costa Rica,2039,0.0,carbon_emissions
Costa Rica,2040,0.0,carbon_emissions
Costa Rica,2041,0.0,carbon_emissions
Costa Rica,2042,0.0,carbon_emissions
Costa Rica,2043,0.0,carbon_emissions
Costa Rica,2044,0.0,carbon_emissions
Costa Rica,2045,0.0,carbon_emissions
Croatia,2026,0.0,carbon_emissions
Croatia,2027,0.0,carbon_emissions
Croatia,2028,0.0,carbon_emissions
Croatia,2029,0.0,carbon_emissions
Croatia,2030,0.0,carbon_emissions
Croatia,2031,0.0,carbon_emissions
Croatia,2032,0.0,carbon_emissions
Croatia,2033,0.0,carbon_emissions
Croatia,2034,0.0,carbon_emissions
Croatia,2035,0.0,carbon_emissions
Croatia,2036,0.0,carbon_emissions
Croatia,2037,0.0,carbon_emissions
Croatia,2038,0.0,carbon_emissions
Croatia,2039,0.0,carbon_emissions
Croatia,2040,0.0,carbon_emissions
Croatia,2041,0.0,carbon_emissions
Croatia,2042,0.0,carbon_emissions
Croatia,2043,0.0,carbon_emissions
Croatia,2044,0.0,carbon_emissions
Croatia,2045,0.0,carbon_emissions
Cuba,2026,0.0,carbon_emissions
Cuba,2027,0.0,carbon_emissions
Cuba,2028,0.0,carbon_emissions
Cuba,2029,0.0,carbon_emissions
Cuba,2030,0.0,carbon_emissions
Cuba,2031,0.0,carbon_emissions
Cuba,2032,0.0,carbon_emissions
Cuba,2033,0.0,carbon_emissions
Cuba,2034,0.0,carbon_emissions
Cuba,2035,0.0,carbon_emissions
Cuba,2036,0.0,carbon_emissions
Cuba,2037,0.0,carbon_emissions
Cuba,2038,0.0,carbon_emissions
Cuba,2039,0.0,carbon_emissions
Cuba,2040,0.0,carbon_emissions
Cuba,2041,0.0,carbon_emissions
Cuba,2042,0.0,carbon_emissions
Cuba,2043,0.0,carbon_emissions
Cuba,2044,0.0,carbon_emissions
Cuba,2045,0.0,carbon_emissions
Curaçao,2026,0.0,carbon_emissions
Curaçao,2027,0.0,carbon_emissions
Curaçao,2028,0.0,carbon_emissions
Curaçao,2029,0.0,carbon_emissions
Curaçao,2030,0.0,carbon_emissions
Curaçao,2031,0.0,carbon_emissions
Curaçao,2032,0.0,carbon_emissions
Curaçao,2033,0.0,carbon_emissions
Curaçao,2034,0.0,carbon_emissions
Curaçao,2035,0.0,carbon_emissions
Curaçao,2036,0.0,carbon_emissions
Curaçao,2037,0.0,carbon_emissions
Curaçao,2038,0.0,carbon_emissions
Curaçao,2039,0.0,carbon_emissions
Curaçao,2040,0.0,carbon_emissions
Curaçao,2041,0.0,carbon_emissions
Curaçao,2042,0.0,carbon_emissions
Curaçao,2043,0.0,carbon_emissions
Curaçao,2044,0.0,carbon_emissions
Curaçao,2045,0.0,carbon_emissions
Cyprus,2026,0.0,carbon_emissions
Cyprus,2027,0.0,carbon_emissions
Cyprus,2028,0.0,carbon_emissions
Cyprus,2029,0.0,carbon_emissions
Cyprus,2030,0.0,carbon_emissions
Cyprus,2031,0.0,carbon_emissions
Cyprus,2032,0.0,carbon_emissions
Cyprus,2033,0.0,carbon_emissions
Cyprus,2034,0.0,carbon_emissions
Cyprus,2035,0.0,carbon_emissions
Cyprus,2036,0.0,carbon_emissions
Cyprus,2037,0.0,carbon_emissions
Cyprus,2038,0.0,carbon_emissions
Cyprus,2039,0.0,carbon_emissions
Cyprus,2040,0.0,carbon_emissions
Cyprus,2041,0.0,carbon_emissions
Cyprus,2042,0.0,carbon_emissions
Cyprus,2043,0.0,carbon_emissions
Cyprus,2044,0.0,carbon_emissions
Cyprus,2045,0.0,carbon_emissions
Czech Republic,2026,0.0,carbon_emissions
Czech Republic,2027,0.0,carbon_emissions
Czech Republic,2028,0.0,carbon_emissions
Czech Republic,2029,0.0,carbon_emissions
Czech Republic,2030,0.0,carbon_emissions
Czech Republic,2031,0.0,carbon_emissions
Czech Republic,2032,0.0,carbon_emissions
Czech Republic,2033,0.0,carbon_emissions
Czech Republic,2034,0.0,carbon_emissions
Czech Republic,2035,0.0,carbon_emissions
Czech Republic,2036,0.0,carbon_emissions
Czech Republic,2037,0.0,carbon_emissions
Czech Republic,2038,0.0,carbon_emissions
Czech Republic,2039,0.0,carbon_emissions
Czech Republic,2040,0.0,carbon_emissions
Czech Republic,2041,0.0,carbon_emissions
Czech Republic,2042,0.0,carbon_emissions
Czech Republic,2043,0.0,carbon_emissions
Czech Republic,2044,0.0,carbon_emissions
Czech Republic,2045,0.0,carbon_emissions
Côte d'Ivoire,2026,0.0,carbon_emissions
Côte d'Ivoire,2027,0.0,carbon_emissions
Côte d'Ivoire,2028,0.0,carbon_emissions
Côte d'Ivoire,2029,0.0,carbon_emissions
Côte d'Ivoire,2030,0.0,carbon_emissions
Côte d'Ivoire,2031,0.0,carbon_emissions
Côte d'Ivoire,2032,0.0,carbon_emissions
Côte d'Ivoire,2033,0.0,carbon_emissions
Côte d'Ivoire,2034,0.0,carbon_emissions
Côte d'Ivoire,2035,0.0,carbon_emissions
Côte d'Ivoire,2036,0.0,carbon_emissions
Côte d'Ivoire,2037,0.0,carbon_emissions
Côte d'Ivoire,2038,0.0,carbon_emissions
Côte d'Ivoire,2039,0.0,carbon_emissions
Côte d'Ivoire,2040,0.0,carbon_emissions
Côte d'Ivoire,2041,0.0,carbon_emissions
Côte d'Ivoire,2042,0.0,carbon_emissions
Côte d'Ivoire,2043,0.0,carbon_emissions
Côte d'Ivoire,2044,0.0,carbon_emissions
Côte d'Ivoire,2045,0.0,carbon_emissions
Democratic Republic of the Congo,2026,0.0,carbon_emissions
Democratic Republic of the Congo,2027,0.0,carbon_emissions
Democratic Republic of the Congo,2028,0.0,carbon_emissions
Democratic Republic of the Congo,2029,0.0,carbon_emissions
Democratic Republic of the Congo,2030,0.0,carbon_emissions
Democratic Republic of the Congo,2031,0.0,carbon_emissions
Democratic Republic of the Congo,2032,0.0,carbon_emissions
Democratic Republic of the Congo,2033,0.0,carbon_emissions
Democratic Republic of the Congo,2034,0.0,carbon_emissions
Democratic Republic of the Congo,2035,0.0,carbon_emissions
Democratic Republic of the Congo,2036,0.0,carbon_emissions
Democratic Republic of the Congo,2037,0.0,carbon_emissions
Democratic Republic of the Congo,2038,0.0,carbon_emissions
Democratic Republic of the Congo,2039,0.0,carbon_emissions
Democratic Republic of the Congo,2040,0.0,carbon_emissions
Democratic Republic of the Congo,2041,0.0,carbon_emissions
Democratic Republic of the Congo,2042,0.0,carbon_emissions
Democratic Republic of the Congo,2043,0.0,carbon_emissions
Democratic Republic of the Congo,2044,0.0,carbon_emissions
Democratic Republic of the Congo,2045,0.0,carbon_emissions
Denmark,2026,0.0,carbon_emissions
Denmark,2027,0.0,carbon_emissions
Denmark,2028,0.0,carbon_emissions
Denmark,2029,0.0,carbon_emissions
Denmark,2030,0.0,carbon_emissions
Denmark,2031,0.0,carbon_emissions
Denmark,2032,0.0,carbon_emissions
Denmark,2033,0.0,carbon_emissions
Denmark,2034,0.0,carbon_emissions
Denmark,2035,0.0,carbon_emissions
Denmark,2036,0.0,carbon_emissions
Denmark,2037,0.0,carbon_emissions
Denmark,2038,0.0,carbon_emissions
Denmark,2039,0.0,carbon_emissions
Denmark,2040,0.0,carbon_emissions
Denmark,2041,0.0,carbon_emissions
Denmark,2042,0.0,carbon_emissions
Denmark,2043,0.0,carbon_emissions
Denmark,2044,0.0,carbon_emissions
Denmark,2045,0.0,carbon_emissions
Djibouti,2026,0.0,carbon_emissions
Djibouti,2027,0.0,carbon_emissions
Djibouti,2028,0.0,carbon_emissions
Djibouti,2029,0.0,carbon_emissions
Djibouti,2030,0.0,carbon_emissions
Djibouti,2031,0.0,carbon_emissions
Djibouti,2032,0.0,carbon_emissions
Djibouti,2033,0.0,carbon_emissions
Djibouti,2034,0.0,carbon_emissions
Djibouti,2035,0.0,carbon_emissions
Djibouti,2036,0.0,carbon_emissions
Djibouti,2037,0.0,carbon_emissions
Djibouti,2038,0.0,carbon_emissions
Djibouti,2039,0.0,carbon_emissions
Djibouti,2040,0.0,carbon_emissions
Djibouti,2041,0.0,carbon_emissions
Djibouti,2042,0.0,carbon_emissions
Djibouti,2043,0.0,carbon_emissions
Djibouti,2044,0.0,carbon_emissions
Djibouti,2045,0.0,carbon_emissions
Dominica,2026,0.0,carbon_emissions
Dominica,2027,0.0,carbon_emissions
Dominica,2028,0.0,carbon_emissions
Dominica,2029,0.0,carbon_emissions
Dominica,2030,0.0,carbon_emissions
Dominica,2031,0.0,carbon_emissions
Dominica,2032,0.0,carbon_emissions
Dominica,2033,0.0,carbon_emissions
Dominica,2034,0.0,carbon_emissions
Dominica,2035,0.0,carbon_emissions
Dominica,2036,0.0,carbon_emissions
Dominica,2037,0.0,carbon_emissions
Dominica,2038,0.0,carbon_emissions
Dominica,2039,0.0,carbon_emissions
Dominica,2040,0.0,carbon_emissions
Dominica,2041,0.0,carbon_emissions
Dominica,2042,0.0,carbon_emissions
Dominica,2043,0.0,carbon_emissions
Dominica,2044,0.0,carbon_emissions
Dominica,2045,0.0,carbon_emissions
Dominican Republic,2026,0.0,carbon_emissions
Dominican Republic,2027,0.0,carbon_emissions
Dominican Republic,2028,0.0,carbon_emissions
Dominican Republic,2029,0.0,carbon_emissions
Dominican Republic,2030,0.0,carbon_emissions
Dominican Republic,2031,0.0,carbon_emissions
Dominican Republic,2032,0.0,carbon_emissions
Dominican Republic,2033,0.0,carbon_emissions
Dominican Republic,2034,0.0,carbon_emissions
Dominican Republic,2035,0.0,carbon_emissions
Dominican Republic,2036,0.0,carbon_emissions
Dominican Republic,2037,0.0,carbon_emissions
Dominican Republic,2038,0.0,carbon_emissions
Dominican Republic,2039,0.0,carbon_emissions
Dominican Republic,2040,0.0,carbon_emissions
Dominican Republic,2041,0.0,carbon_emissions
Dominican Republic,2042,0.0,carbon_emissions
Dominican Republic,2043,0.0,carbon_emissions
Dominican Republic,2044,0.0,carbon_emissions
Dominican Republic,2045,0.0,carbon_emissions
Ecuador,2026,0.0,carbon_emissions
Ecuador,2027,0.0,carbon_emissions
Ecuador,2028,0.0,carbon_emissions
Ecuador,2029,0.0,carbon_emissions
Ecuador,2030,0.0,carbon_emissions
Ecuador,2031,0.0,carbon_emissions
Ecuador,2032,0.0,carbon_emissions
Ecuador,2033,0.0,carbon_emissions
Ecuador,2034,0.0,carbon_emissions
Ecuador,2035,0.0,carbon_emissions
Ecuador,2036,0.0,carbon_emissions
Ecuador,2037,0.0,carbon_emissions
Ecuador,2038,0.0,carbon_emissions
Ecuador,2039,0.0,carbon_emissions
Ecuador,2040,0.0,carbon_emissions
Ecuador,2041,0.0,carbon_emissions
Ecuador,2042,0.0,carbon_emissions
Ecuador,2043,0.0,carbon_emissions
Ecuador,2044,0.0,carbon_emissions
Ecuador,2045,0.0,carbon_emissions
Egypt,2026,0.0,carbon_emissions
Egypt,2027,0.0,carbon_emissions
Egypt,2028,0.0,carbon_emissions
Egypt,2029,0.0,carbon_emissions
Egypt,2030,0.0,carbon_emissions
Egypt,2031,0.0,carbon_emissions
Egypt,2032,0.0,carbon_emissions
Egypt,2033,0.0,carbon_emissions
Egypt,2034,0.0,carbon_emissions
Egypt,2035,0.0,carbon_emissions
Egypt,2036,0.0,carbon_emissions
Egypt,2037,0.0,carbon_emissions
Egypt,2038,0.0,carbon_emissions
Egypt,2039,0.0,carbon_emissions
Egypt,2040,0.0,carbon_emissions
Egypt,2041,0.0,carbon_emissions
Egypt,2042,0.0,carbon_emissions
Egypt,2043,0.0,carbon_emissions
Egypt,2044,0.0,carbon_emissions
Egypt,2045,0.0,carbon_emissions
El Salvador,2026,0.0,carbon_emissions
El Salvador,2027,0.0,carbon_emissions
El Salvador,2028,0.0,carbon_emissions
El Salvador,2029,0.0,carbon_emissions
El Salvador,2030,0.0,carbon_emissions
El Salvador,2031,0.0,carbon_emissions
El Salvador,2032,0.0,carbon_emissions
El Salvador,2033,0.0,carbon_emissions
El Salvador,2034,0.0,carbon_emissions
El Salvador,2035,0.0,carbon_emissions
El Salvador,2036,0.0,carbon_emissions
El Salvador,2037,0.0,carbon_emissions
El Salvador,2038,0.0,carbon_emissions
El Salvador,2039,0.0,carbon_emissions
El Salvador,2040,0.0,carbon_emissions
El Salvador,2041,0.0,carbon_emissions
El Salvador,2042,0.0,carbon_emissions
El Salvador,2043,0.0,carbon_emissions
El Salvador,2044,0.0,carbon_emissions
El Salvador,2045,0.0,carbon_emissions
Equatorial Guinea,2026,0.0,carbon_emissions
Equatorial Guinea,2027,0.0,carbon_emissions
Equatorial Guinea,2028,0.0,carbon_emissions
Equatorial Guinea,2029,0.0,carbon_emissions
Equatorial Guinea,2030,0.0,carbon_emissions
Equatorial Guinea,2031,0.0,carbon_emissions
Equatorial Guinea,2032,0.0,carbon_emissions
Equatorial Guinea,2033,0.0,carbon_emissions
Equatorial Guinea,2034,0.0,carbon_emissions
Equatorial Guinea,2035,0.0,carbon_emissions
Equatorial Guinea,2036,0.0,carbon_emissions
Equatorial Guinea,2037,0.0,carbon_emissions
Equatorial Guinea,2038,0.0,carbon_emissions
Equatorial Guinea,2039,0.0,carbon_emissions
Equatorial Guinea,2040,0.0,carbon_emissions
Equatorial Guinea,2041,0.0,carbon_emissions
Equatorial Guinea,2042,0.0,carbon_emissions
Equatorial Guinea,2043,0.0,carbon_emissions
Equatorial Guinea,2044,0.0,carbon_emissions
Equatorial Guinea,2045,0.0,carbon_emissions
Eritrea,2026,0.0,carbon_emissions
Eritrea,2027,0.0,carbon_emissions
Eritrea,2028,0.0,carbon_emissions
Eritrea,2029,0.0,carbon_emissions
Eritrea,2030,0.0,carbon_emissions
Eritrea,2031,0.0,carbon_emissions
Eritrea,2032,0.0,carbon_emissions
Eritrea,2033,0.0,carbon_emissions
Eritrea,2034,0.0,carbon_emissions
Eritrea,2035,0.0,carbon_emissions
Eritrea,2036,0.0,carbon_emissions
Eritrea,2037,0.0,carbon_emissions
Eritrea,2038,0.0,carbon_emissions
Eritrea,2039,0.0,carbon_emissions
Eritrea,2040,0.0,carbon_emissions
Eritrea,2041,0.0,carbon_emissions
Eritrea,2042,0.0,carbon_emissions
Eritrea,2043,0.0,carbon_emissions
Eritrea,2044,0.0,carbon_emissions
Eritrea,2045,0.0,carbon_emissions
Estonia,2026,0.0,carbon_emissions
Estonia,2027,0.0,carbon_emissions
Estonia,2028,0.0,carbon_emissions
Estonia,2029,0.0,carbon_emissions
Estonia,2030,0.0,carbon_emissions
Estonia,2031,0.0,carbon_emissions
Estonia,2032,0.0,carbon_emissions
Estonia,2033,0.0,carbon_emissions
Estonia,2034,0.0,carbon_emissions
Estonia,2035,0.0,carbon_emissions
Estonia,2036,0.0,carbon_emissions
Estonia,2037,0.0,carbon_emissions
Estonia,2038,0.0,carbon_emissions
Estonia,2039,0.0,carbon_emissions
Estonia,2040,0.0,carbon_emissions
Estonia,2041,0.0,carbon_emissions
Estonia,2042,0.0,carbon_emissions
Estonia,2043,0.0,carbon_emissions
Estonia,2044,0.0,carbon_emissions
Estonia,2045,0.0,carbon_emissions
Ethiopia,2026,0.0,carbon_emissions
Ethiopia,2027,0.0,carbon_emissions
Ethiopia,2028,0.0,carbon_emissions
Ethiopia,2029,0.0,carbon_emissions
Ethiopia,2030,0.0,carbon_emissions
Ethiopia,2031,0.0,carbon_emissions
Ethiopia,2032,0.0,carbon_emissions
Ethiopia,2033,0.0,carbon_emissions
Ethiopia,2034,0.0,carbon_emissions
Ethiopia,2035,0.0,carbon_emissions
Ethiopia,2036,0.0,carbon_emissions
Ethiopia,2037,0.0,carbon_emissions
Ethiopia,2038,0.0,carbon_emissions
Ethiopia,2039,0.0,carbon_emissions
Ethiopia,2040,0.0,carbon_emissions
Ethiopia,2041,0.0,carbon_emissions
Ethiopia,2042,0.0,carbon_emissions
Ethiopia,2043,0.0,carbon_emissions
Ethiopia,2044,0.0,carbon_emissions
Ethiopia,2045,0.0,carbon_emissions
Falkland Islands,2026,0.0,carbon_emissions
Falkland Islands,2027,0.0,carbon_emissions
Falkland Islands,2028,0.0,carbon_emissions
Falkland Islands,2029,0.0,carbon_emissions
Falkland Islands,2030,0.0,carbon_emissions
Falkland Islands,2031,0.0,carbon_emissions
Falkland Islands,2032,0.0,carbon_emissions
Falkland Islands,2033,0.0,carbon_emissions
Falkland Islands,2034,0.0,carbon_emissions
Falkland Islands,2035,0.0,carbon_emissions
Falkland Islands,2036,0.0,carbon_emissions
Falkland Islands,2037,0.0,carbon_emissions
Falkland Islands,2038,0.0,carbon_emissions
Falkland Islands,2039,0.0,carbon_emissions
Falkland Islands,2040,0.0,carbon_emissions
Falkland Islands,2041,0.0,carbon_emissions
Falkland Islands,2042,0.0,carbon_emissions
Falkland Islands,2043,0.0,carbon_emissions
Falkland Islands,2044,0.0,carbon_emissions
Falkland Islands,2045,0.0,carbon_emissions
Faroe Islands,2026,0.0,carbon_emissions
Faroe Islands,2027,0.0,carbon_emissions
Faroe Islands,2028,0.0,carbon_emissions
Faroe Islands,2029,0.0,carbon_emissions
Faroe Islands,2030,0.0,carbon_emissions
Faroe Islands,2031,0.0,carbon_emissions
Faroe Islands,2032,0.0,carbon_emissions
Faroe Islands,2033,0.0,carbon_emissions
Faroe Islands,2034,0.0,carbon_emissions
Faroe Islands,2035,0.0,carbon_emissions
Faroe Islands,2036,0.0,carbon_emissions
Faroe Islands,2037,0.0,carbon_emissions
Faroe Islands,2038,0.0,carbon_emissions
Faroe Islands,2039,0.0,carbon_emissions
Faroe Islands,2040,0.0,carbon_emissions
Faroe Islands,2041,0.0,carbon_emissions
Faroe Islands,2042,0.0,carbon_emissions
Faroe Islands,2043,0.0,carbon_emissions
Faroe Islands,2044,0.0,carbon_emissions
Faroe Islands,2045,0.0,carbon_emissions
Fiji,2026,0.0,carbon_emissions
Fiji,2027,0.0,carbon_emissions
Fiji,2028,0.0,carbon_emissions
Fiji,2029,0.0,carbon_emissions
Fiji,2030,0.0,carbon_emissions
Fiji,2031,0.0,carbon_emissions
Fiji,2032,0.0,carbon_emissions
Fiji,2033,0.0,carbon_emissions
Fiji,2034,0.0,carbon_emissions
Fiji,2035,0.0,carbon_emissions
Fiji,2036,0.0,carbon_emissions
Fiji,2037,0.0,carbon_emissions
Fiji,2038,0.0,carbon_emissions
Fiji,2039,0.0,carbon_emissions
Fiji,2040,0.0,carbon_emissions
Fiji,2041,0.0,carbon_emissions
Fiji,2042,0.0,carbon_emissions
Fiji,2043,0.0,carbon_emissions
Fiji,2044,0.0,carbon_emissions
Fiji,2045,0.0,carbon_emissions
Finland,2026,0.0,carbon_emissions
Finland,2027,0.0,carbon_emissions
Finland,2028,0.0,carbon_emissions
Finland,2029,0.0,carbon_emissions
Finland,2030,0.0,carbon_emissions
Finland,2031,0.0,carbon_emissions
Finland,2032,0.0,carbon_emissions
Finland,2033,0.0,carbon_emissions
Finland,2034,0.0,carbon_emissions
Finland,2035,0.0,carbon_emissions
Finland,2036,0.0,carbon_emissions
Finland,2037,0.0,carbon_emissions
Finland,2038,0.0,carbon_emissions
Finland,2039,0.0,carbon_emissions
Finland,2040,0.0,carbon_emissions
Finland,2041,0.0,carbon_emissions
Finland,2042,0.0,carbon_emissions
Finland,2043,0.0,carbon_emissions
Finland,2044,0.0,carbon_emissions
Finland,2045,0.0,carbon_emissions
